<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,17/10/18,16:09,115690.0000000,115740.0000000,115670.0000000,115710.0000000,421
SPFB.RTS-12.18,1,17/10/18,16:10,115720.0000000,115800.0000000,115680.0000000,115800.0000000,611
SPFB.RTS-12.18,1,17/10/18,16:11,115800.0000000,115890.0000000,115750.0000000,115880.0000000,1392
SPFB.RTS-12.18,1,17/10/18,16:12,115890.0000000,115900.0000000,115820.0000000,115840.0000000,904
SPFB.RTS-12.18,1,17/10/18,16:13,115840.0000000,115870.0000000,115820.0000000,115850.0000000,415
SPFB.RTS-12.18,1,17/10/18,16:14,115860.0000000,115860.0000000,115720.0000000,115720.0000000,932
SPFB.RTS-12.18,1,17/10/18,16:15,115710.0000000,115730.0000000,115670.0000000,115700.0000000,844
SPFB.RTS-12.18,1,17/10/18,16:16,115690.0000000,115710.0000000,115630.0000000,115710.0000000,653
SPFB.RTS-12.18,1,17/10/18,16:17,115700.0000000,115790.0000000,115680.0000000,115780.0000000,294
SPFB.RTS-12.18,1,17/10/18,16:18,115780.0000000,115870.0000000,115760.0000000,115860.0000000,539
SPFB.RTS-12.18,1,17/10/18,16:19,115860.0000000,115970.0000000,115820.0000000,115940.0000000,1345
SPFB.RTS-12.18,1,17/10/18,16:20,115940.0000000,115970.0000000,115880.0000000,115940.0000000,939
SPFB.RTS-12.18,1,17/10/18,16:21,115940.0000000,116020.0000000,115900.0000000,115900.0000000,1141
SPFB.RTS-12.18,1,17/10/18,16:22,115900.0000000,116010.0000000,115870.0000000,115990.0000000,730
SPFB.RTS-12.18,1,17/10/18,16:23,115980.0000000,115990.0000000,115900.0000000,115930.0000000,598
SPFB.RTS-12.18,1,17/10/18,16:24,115920.0000000,115950.0000000,115910.0000000,115950.0000000,230
SPFB.RTS-12.18,1,17/10/18,16:25,115950.0000000,116030.0000000,115910.0000000,116030.0000000,631
SPFB.RTS-12.18,1,17/10/18,16:26,116020.0000000,116080.0000000,115970.0000000,116060.0000000,1460
SPFB.RTS-12.18,1,17/10/18,16:27,116050.0000000,116110.0000000,116020.0000000,116090.0000000,1047
SPFB.RTS-12.18,1,17/10/18,16:28,116090.0000000,116160.0000000,116020.0000000,116040.0000000,1020
SPFB.RTS-12.18,1,17/10/18,16:29,116040.0000000,116070.0000000,115980.0000000,116050.0000000,681
SPFB.RTS-12.18,1,17/10/18,16:30,116060.0000000,116100.0000000,116050.0000000,116080.0000000,435
SPFB.RTS-12.18,1,17/10/18,16:31,116090.0000000,116090.0000000,116000.0000000,116040.0000000,1278
SPFB.RTS-12.18,1,17/10/18,16:32,116020.0000000,116030.0000000,115910.0000000,115930.0000000,869
SPFB.RTS-12.18,1,17/10/18,16:33,115930.0000000,116010.0000000,115880.0000000,115980.0000000,1103
SPFB.RTS-12.18,1,17/10/18,16:34,115990.0000000,116000.0000000,115940.0000000,115960.0000000,341
SPFB.RTS-12.18,1,17/10/18,16:35,115970.0000000,116040.0000000,115960.0000000,115990.0000000,493
SPFB.RTS-12.18,1,17/10/18,16:36,115970.0000000,116050.0000000,115910.0000000,115940.0000000,992
SPFB.RTS-12.18,1,17/10/18,16:37,115950.0000000,115970.0000000,115890.0000000,115890.0000000,494
SPFB.RTS-12.18,1,17/10/18,16:38,115890.0000000,115890.0000000,115690.0000000,115740.0000000,2862
SPFB.RTS-12.18,1,17/10/18,16:39,115740.0000000,115780.0000000,115710.0000000,115780.0000000,944
SPFB.RTS-12.18,1,17/10/18,16:40,115770.0000000,115800.0000000,115670.0000000,115750.0000000,1058
SPFB.RTS-12.18,1,17/10/18,16:41,115720.0000000,115790.0000000,115690.0000000,115790.0000000,565
SPFB.RTS-12.18,1,17/10/18,16:42,115790.0000000,115860.0000000,115760.0000000,115850.0000000,694
SPFB.RTS-12.18,1,17/10/18,16:43,115850.0000000,115860.0000000,115810.0000000,115820.0000000,476
SPFB.RTS-12.18,1,17/10/18,16:44,115820.0000000,115860.0000000,115760.0000000,115840.0000000,628
SPFB.RTS-12.18,1,17/10/18,16:45,115850.0000000,115990.0000000,115840.0000000,115990.0000000,1237
SPFB.RTS-12.18,1,17/10/18,16:46,115980.0000000,116000.0000000,115930.0000000,115940.0000000,906
SPFB.RTS-12.18,1,17/10/18,16:47,115940.0000000,115980.0000000,115930.0000000,115970.0000000,239
SPFB.RTS-12.18,1,17/10/18,16:48,115970.0000000,116020.0000000,115890.0000000,115900.0000000,836
SPFB.RTS-12.18,1,17/10/18,16:49,115900.0000000,115940.0000000,115850.0000000,115860.0000000,329
SPFB.RTS-12.18,1,17/10/18,16:50,115850.0000000,115870.0000000,115750.0000000,115790.0000000,877
SPFB.RTS-12.18,1,17/10/18,16:51,115780.0000000,115800.0000000,115710.0000000,115790.0000000,624
SPFB.RTS-12.18,1,17/10/18,16:52,115790.0000000,115920.0000000,115790.0000000,115890.0000000,578
SPFB.RTS-12.18,1,17/10/18,16:53,115900.0000000,115910.0000000,115860.0000000,115880.0000000,473
SPFB.RTS-12.18,1,17/10/18,16:54,115890.0000000,115960.0000000,115880.0000000,115930.0000000,713
SPFB.RTS-12.18,1,17/10/18,16:55,115930.0000000,115930.0000000,115840.0000000,115910.0000000,685
SPFB.RTS-12.18,1,17/10/18,16:56,115920.0000000,115950.0000000,115910.0000000,115910.0000000,317
SPFB.RTS-12.18,1,17/10/18,16:57,115900.0000000,115940.0000000,115870.0000000,115940.0000000,604
SPFB.RTS-12.18,1,17/10/18,16:58,115930.0000000,116070.0000000,115930.0000000,116000.0000000,1165
SPFB.RTS-12.18,1,17/10/18,16:59,115980.0000000,116010.0000000,115910.0000000,115940.0000000,518
SPFB.RTS-12.18,1,17/10/18,17:00,115960.0000000,115970.0000000,115860.0000000,115860.0000000,487
SPFB.RTS-12.18,1,17/10/18,17:01,115860.0000000,115870.0000000,115780.0000000,115810.0000000,536
SPFB.RTS-12.18,1,17/10/18,17:02,115810.0000000,115890.0000000,115810.0000000,115850.0000000,365
SPFB.RTS-12.18,1,17/10/18,17:03,115850.0000000,115860.0000000,115760.0000000,115770.0000000,714
SPFB.RTS-12.18,1,17/10/18,17:04,115790.0000000,115870.0000000,115750.0000000,115840.0000000,467
SPFB.RTS-12.18,1,17/10/18,17:05,115850.0000000,115850.0000000,115790.0000000,115840.0000000,337
SPFB.RTS-12.18,1,17/10/18,17:06,115840.0000000,115880.0000000,115800.0000000,115800.0000000,290
SPFB.RTS-12.18,1,17/10/18,17:07,115800.0000000,115820.0000000,115690.0000000,115750.0000000,646
SPFB.RTS-12.18,1,17/10/18,17:08,115740.0000000,115800.0000000,115710.0000000,115730.0000000,416
SPFB.RTS-12.18,1,17/10/18,17:09,115730.0000000,115800.0000000,115720.0000000,115770.0000000,375
SPFB.RTS-12.18,1,17/10/18,17:10,115760.0000000,115880.0000000,115750.0000000,115880.0000000,452
SPFB.RTS-12.18,1,17/10/18,17:11,115880.0000000,116000.0000000,115880.0000000,116000.0000000,1203
SPFB.RTS-12.18,1,17/10/18,17:12,115990.0000000,116000.0000000,115930.0000000,115960.0000000,762
SPFB.RTS-12.18,1,17/10/18,17:13,115960.0000000,115960.0000000,115820.0000000,115830.0000000,570
SPFB.RTS-12.18,1,17/10/18,17:14,115840.0000000,115870.0000000,115780.0000000,115830.0000000,951
SPFB.RTS-12.18,1,17/10/18,17:15,115830.0000000,115830.0000000,115710.0000000,115740.0000000,913
SPFB.RTS-12.18,1,17/10/18,17:16,115740.0000000,115750.0000000,115650.0000000,115730.0000000,1760
SPFB.RTS-12.18,1,17/10/18,17:17,115720.0000000,115780.0000000,115710.0000000,115760.0000000,486
SPFB.RTS-12.18,1,17/10/18,17:18,115760.0000000,115800.0000000,115740.0000000,115790.0000000,371
SPFB.RTS-12.18,1,17/10/18,17:19,115790.0000000,115800.0000000,115720.0000000,115730.0000000,341
SPFB.RTS-12.18,1,17/10/18,17:20,115730.0000000,115820.0000000,115690.0000000,115800.0000000,544
SPFB.RTS-12.18,1,17/10/18,17:21,115790.0000000,115870.0000000,115740.0000000,115850.0000000,933
SPFB.RTS-12.18,1,17/10/18,17:22,115850.0000000,115860.0000000,115790.0000000,115830.0000000,176
SPFB.RTS-12.18,1,17/10/18,17:23,115810.0000000,115860.0000000,115770.0000000,115820.0000000,410
SPFB.RTS-12.18,1,17/10/18,17:24,115800.0000000,115810.0000000,115760.0000000,115760.0000000,212
SPFB.RTS-12.18,1,17/10/18,17:25,115770.0000000,115830.0000000,115740.0000000,115780.0000000,517
SPFB.RTS-12.18,1,17/10/18,17:26,115770.0000000,115800.0000000,115730.0000000,115760.0000000,372
SPFB.RTS-12.18,1,17/10/18,17:27,115740.0000000,115780.0000000,115730.0000000,115770.0000000,289
SPFB.RTS-12.18,1,17/10/18,17:28,115770.0000000,115840.0000000,115770.0000000,115840.0000000,182
SPFB.RTS-12.18,1,17/10/18,17:29,115830.0000000,115900.0000000,115820.0000000,115860.0000000,724
SPFB.RTS-12.18,1,17/10/18,17:30,115850.0000000,115970.0000000,115810.0000000,115950.0000000,635
SPFB.RTS-12.18,1,17/10/18,17:31,115960.0000000,115960.0000000,115600.0000000,115750.0000000,5454
SPFB.RTS-12.18,1,17/10/18,17:32,115740.0000000,115760.0000000,115650.0000000,115660.0000000,1371
SPFB.RTS-12.18,1,17/10/18,17:33,115660.0000000,115750.0000000,115640.0000000,115700.0000000,794
SPFB.RTS-12.18,1,17/10/18,17:34,115690.0000000,115690.0000000,115520.0000000,115560.0000000,1917
SPFB.RTS-12.18,1,17/10/18,17:35,115560.0000000,115710.0000000,115540.0000000,115630.0000000,1388
SPFB.RTS-12.18,1,17/10/18,17:36,115650.0000000,115740.0000000,115640.0000000,115660.0000000,1105
SPFB.RTS-12.18,1,17/10/18,17:37,115650.0000000,115670.0000000,115610.0000000,115620.0000000,551
SPFB.RTS-12.18,1,17/10/18,17:38,115610.0000000,115700.0000000,115500.0000000,115560.0000000,4176
SPFB.RTS-12.18,1,17/10/18,17:39,115560.0000000,115580.0000000,115280.0000000,115400.0000000,6877
SPFB.RTS-12.18,1,17/10/18,17:40,115380.0000000,115400.0000000,115350.0000000,115390.0000000,876
SPFB.RTS-12.18,1,17/10/18,17:41,115380.0000000,115390.0000000,115300.0000000,115350.0000000,1802
SPFB.RTS-12.18,1,17/10/18,17:42,115350.0000000,115390.0000000,115230.0000000,115290.0000000,3507
SPFB.RTS-12.18,1,17/10/18,17:43,115280.0000000,115320.0000000,115230.0000000,115280.0000000,1405
SPFB.RTS-12.18,1,17/10/18,17:44,115270.0000000,115350.0000000,115270.0000000,115320.0000000,1279
SPFB.RTS-12.18,1,17/10/18,17:45,115320.0000000,115370.0000000,115270.0000000,115330.0000000,1246
SPFB.RTS-12.18,1,17/10/18,17:46,115330.0000000,115390.0000000,115280.0000000,115360.0000000,1677
SPFB.RTS-12.18,1,17/10/18,17:47,115350.0000000,115380.0000000,115300.0000000,115370.0000000,1041
SPFB.RTS-12.18,1,17/10/18,17:48,115370.0000000,115370.0000000,115310.0000000,115360.0000000,868
SPFB.RTS-12.18,1,17/10/18,17:49,115360.0000000,115380.0000000,115330.0000000,115340.0000000,487
SPFB.RTS-12.18,1,17/10/18,17:50,115350.0000000,115500.0000000,115330.0000000,115500.0000000,1644
SPFB.RTS-12.18,1,17/10/18,17:51,115490.0000000,115500.0000000,115360.0000000,115420.0000000,1124
SPFB.RTS-12.18,1,17/10/18,17:52,115420.0000000,115530.0000000,115380.0000000,115500.0000000,1131
SPFB.RTS-12.18,1,17/10/18,17:53,115490.0000000,115560.0000000,115420.0000000,115480.0000000,966
SPFB.RTS-12.18,1,17/10/18,17:54,115490.0000000,115520.0000000,115450.0000000,115510.0000000,360
SPFB.RTS-12.18,1,17/10/18,17:55,115520.0000000,115590.0000000,115520.0000000,115560.0000000,952
SPFB.RTS-12.18,1,17/10/18,17:56,115560.0000000,115700.0000000,115530.0000000,115700.0000000,936
SPFB.RTS-12.18,1,17/10/18,17:57,115690.0000000,115700.0000000,115540.0000000,115570.0000000,739
SPFB.RTS-12.18,1,17/10/18,17:58,115560.0000000,115560.0000000,115500.0000000,115560.0000000,570
SPFB.RTS-12.18,1,17/10/18,17:59,115570.0000000,115700.0000000,115550.0000000,115700.0000000,564
SPFB.RTS-12.18,1,17/10/18,18:00,115690.0000000,115700.0000000,115610.0000000,115650.0000000,550
SPFB.RTS-12.18,1,17/10/18,18:01,115640.0000000,115660.0000000,115560.0000000,115610.0000000,604
SPFB.RTS-12.18,1,17/10/18,18:02,115600.0000000,115740.0000000,115590.0000000,115690.0000000,741
SPFB.RTS-12.18,1,17/10/18,18:03,115680.0000000,115690.0000000,115600.0000000,115620.0000000,430
SPFB.RTS-12.18,1,17/10/18,18:04,115620.0000000,115660.0000000,115570.0000000,115580.0000000,445
SPFB.RTS-12.18,1,17/10/18,18:05,115580.0000000,115700.0000000,115570.0000000,115650.0000000,413
SPFB.RTS-12.18,1,17/10/18,18:06,115630.0000000,115640.0000000,115580.0000000,115630.0000000,358
SPFB.RTS-12.18,1,17/10/18,18:07,115640.0000000,115740.0000000,115640.0000000,115700.0000000,619
SPFB.RTS-12.18,1,17/10/18,18:08,115700.0000000,115870.0000000,115700.0000000,115850.0000000,1530
SPFB.RTS-12.18,1,17/10/18,18:09,115850.0000000,115910.0000000,115850.0000000,115870.0000000,1026
SPFB.RTS-12.18,1,17/10/18,18:10,115870.0000000,115900.0000000,115820.0000000,115890.0000000,803
SPFB.RTS-12.18,1,17/10/18,18:11,115890.0000000,115950.0000000,115850.0000000,115910.0000000,956
SPFB.RTS-12.18,1,17/10/18,18:12,115920.0000000,115930.0000000,115870.0000000,115880.0000000,687
SPFB.RTS-12.18,1,17/10/18,18:13,115880.0000000,115970.0000000,115880.0000000,115960.0000000,561
SPFB.RTS-12.18,1,17/10/18,18:14,115970.0000000,116000.0000000,115910.0000000,115910.0000000,656
SPFB.RTS-12.18,1,17/10/18,18:15,115910.0000000,115970.0000000,115910.0000000,115970.0000000,339
SPFB.RTS-12.18,1,17/10/18,18:16,115980.0000000,116000.0000000,115860.0000000,115870.0000000,1620
SPFB.RTS-12.18,1,17/10/18,18:17,115870.0000000,115960.0000000,115850.0000000,115950.0000000,888
SPFB.RTS-12.18,1,17/10/18,18:18,115950.0000000,116140.0000000,115950.0000000,116140.0000000,2667
SPFB.RTS-12.18,1,17/10/18,18:19,116130.0000000,116150.0000000,116100.0000000,116100.0000000,884
SPFB.RTS-12.18,1,17/10/18,18:20,116110.0000000,116140.0000000,116080.0000000,116090.0000000,615
SPFB.RTS-12.18,1,17/10/18,18:21,116080.0000000,116230.0000000,116080.0000000,116170.0000000,1509
SPFB.RTS-12.18,1,17/10/18,18:22,116170.0000000,116180.0000000,116110.0000000,116150.0000000,929
SPFB.RTS-12.18,1,17/10/18,18:23,116160.0000000,116180.0000000,116110.0000000,116110.0000000,555
SPFB.RTS-12.18,1,17/10/18,18:24,116110.0000000,116140.0000000,116050.0000000,116110.0000000,1268
SPFB.RTS-12.18,1,17/10/18,18:25,116120.0000000,116270.0000000,116120.0000000,116240.0000000,1855
SPFB.RTS-12.18,1,17/10/18,18:26,116240.0000000,116270.0000000,116120.0000000,116120.0000000,1007
SPFB.RTS-12.18,1,17/10/18,18:27,116120.0000000,116190.0000000,116110.0000000,116180.0000000,302
SPFB.RTS-12.18,1,17/10/18,18:28,116180.0000000,116230.0000000,116170.0000000,116220.0000000,439
SPFB.RTS-12.18,1,17/10/18,18:29,116220.0000000,116320.0000000,116210.0000000,116290.0000000,1148
SPFB.RTS-12.18,1,17/10/18,18:30,116300.0000000,116320.0000000,116280.0000000,116310.0000000,568
SPFB.RTS-12.18,1,17/10/18,18:31,116310.0000000,116340.0000000,116250.0000000,116260.0000000,1033
SPFB.RTS-12.18,1,17/10/18,18:32,116250.0000000,116270.0000000,116180.0000000,116200.0000000,883
SPFB.RTS-12.18,1,17/10/18,18:33,116190.0000000,116250.0000000,116180.0000000,116200.0000000,553
SPFB.RTS-12.18,1,17/10/18,18:34,116190.0000000,116190.0000000,116140.0000000,116160.0000000,542
SPFB.RTS-12.18,1,17/10/18,18:35,116160.0000000,116220.0000000,116150.0000000,116160.0000000,552
SPFB.RTS-12.18,1,17/10/18,18:36,116160.0000000,116230.0000000,116120.0000000,116180.0000000,1141
SPFB.RTS-12.18,1,17/10/18,18:37,116200.0000000,116200.0000000,116130.0000000,116160.0000000,445
SPFB.RTS-12.18,1,17/10/18,18:38,116170.0000000,116180.0000000,116120.0000000,116150.0000000,378
SPFB.RTS-12.18,1,17/10/18,18:39,116150.0000000,116160.0000000,116080.0000000,116080.0000000,948
SPFB.RTS-12.18,1,17/10/18,18:40,116080.0000000,116110.0000000,115970.0000000,115990.0000000,1309
SPFB.RTS-12.18,1,17/10/18,18:41,116000.0000000,116070.0000000,115980.0000000,116060.0000000,397
SPFB.RTS-12.18,1,17/10/18,18:42,116080.0000000,116150.0000000,116030.0000000,116150.0000000,752
SPFB.RTS-12.18,1,17/10/18,18:43,116150.0000000,116230.0000000,116150.0000000,116200.0000000,708
SPFB.RTS-12.18,1,17/10/18,18:44,116200.0000000,116290.0000000,116190.0000000,116270.0000000,636
SPFB.RTS-12.18,1,17/10/18,18:45,116260.0000000,116290.0000000,116240.0000000,116270.0000000,847
SPFB.RTS-12.18,1,17/10/18,19:06,116290.0000000,116320.0000000,116090.0000000,116280.0000000,1103
SPFB.RTS-12.18,1,17/10/18,19:07,116260.0000000,116290.0000000,116200.0000000,116280.0000000,503
SPFB.RTS-12.18,1,17/10/18,19:08,116280.0000000,116360.0000000,116250.0000000,116310.0000000,891
SPFB.RTS-12.18,1,17/10/18,19:09,116310.0000000,116360.0000000,116290.0000000,116300.0000000,660
SPFB.RTS-12.18,1,17/10/18,19:10,116300.0000000,116350.0000000,116290.0000000,116310.0000000,391
SPFB.RTS-12.18,1,17/10/18,19:11,116310.0000000,116330.0000000,116260.0000000,116270.0000000,527
SPFB.RTS-12.18,1,17/10/18,19:12,116280.0000000,116330.0000000,116270.0000000,116280.0000000,247
SPFB.RTS-12.18,1,17/10/18,19:13,116270.0000000,116310.0000000,116170.0000000,116260.0000000,787
SPFB.RTS-12.18,1,17/10/18,19:14,116260.0000000,116380.0000000,116260.0000000,116380.0000000,647
SPFB.RTS-12.18,1,17/10/18,19:15,116390.0000000,116480.0000000,116350.0000000,116450.0000000,929
SPFB.RTS-12.18,1,17/10/18,19:16,116450.0000000,116540.0000000,116420.0000000,116440.0000000,982
SPFB.RTS-12.18,1,17/10/18,19:17,116440.0000000,116470.0000000,116410.0000000,116440.0000000,293
SPFB.RTS-12.18,1,17/10/18,19:18,116430.0000000,116460.0000000,116400.0000000,116460.0000000,506
SPFB.RTS-12.18,1,17/10/18,19:19,116460.0000000,116460.0000000,116400.0000000,116400.0000000,340
SPFB.RTS-12.18,1,17/10/18,19:20,116410.0000000,116420.0000000,116380.0000000,116400.0000000,331
SPFB.RTS-12.18,1,17/10/18,19:21,116410.0000000,116460.0000000,116340.0000000,116380.0000000,470
SPFB.RTS-12.18,1,17/10/18,19:22,116370.0000000,116380.0000000,116330.0000000,116330.0000000,169
SPFB.RTS-12.18,1,17/10/18,19:23,116330.0000000,116340.0000000,116310.0000000,116330.0000000,213
SPFB.RTS-12.18,1,17/10/18,19:24,116330.0000000,116350.0000000,116300.0000000,116320.0000000,235
SPFB.RTS-12.18,1,17/10/18,19:25,116330.0000000,116340.0000000,116280.0000000,116320.0000000,138
SPFB.RTS-12.18,1,17/10/18,19:26,116320.0000000,116360.0000000,116300.0000000,116300.0000000,272
SPFB.RTS-12.18,1,17/10/18,19:27,116300.0000000,116330.0000000,116280.0000000,116330.0000000,304
SPFB.RTS-12.18,1,17/10/18,19:28,116330.0000000,116350.0000000,116290.0000000,116310.0000000,106
SPFB.RTS-12.18,1,17/10/18,19:29,116290.0000000,116310.0000000,116250.0000000,116270.0000000,292
SPFB.RTS-12.18,1,17/10/18,19:30,116270.0000000,116280.0000000,116220.0000000,116250.0000000,316
SPFB.RTS-12.18,1,17/10/18,19:31,116260.0000000,116280.0000000,116220.0000000,116230.0000000,196
SPFB.RTS-12.18,1,17/10/18,19:32,116220.0000000,116230.0000000,116200.0000000,116220.0000000,188
SPFB.RTS-12.18,1,17/10/18,19:33,116210.0000000,116220.0000000,116140.0000000,116160.0000000,451
SPFB.RTS-12.18,1,17/10/18,19:34,116180.0000000,116190.0000000,116130.0000000,116180.0000000,238
SPFB.RTS-12.18,1,17/10/18,19:35,116180.0000000,116190.0000000,116150.0000000,116150.0000000,67
SPFB.RTS-12.18,1,17/10/18,19:36,116150.0000000,116150.0000000,116100.0000000,116100.0000000,433
SPFB.RTS-12.18,1,17/10/18,19:37,116100.0000000,116120.0000000,116080.0000000,116100.0000000,385
SPFB.RTS-12.18,1,17/10/18,19:38,116110.0000000,116110.0000000,116080.0000000,116100.0000000,240
SPFB.RTS-12.18,1,17/10/18,19:39,116100.0000000,116140.0000000,116100.0000000,116110.0000000,320
SPFB.RTS-12.18,1,17/10/18,19:40,116120.0000000,116120.0000000,116070.0000000,116080.0000000,250
SPFB.RTS-12.18,1,17/10/18,19:41,116080.0000000,116240.0000000,116080.0000000,116240.0000000,730
SPFB.RTS-12.18,1,17/10/18,19:42,116240.0000000,116240.0000000,116160.0000000,116160.0000000,422
SPFB.RTS-12.18,1,17/10/18,19:43,116170.0000000,116180.0000000,116070.0000000,116080.0000000,461
SPFB.RTS-12.18,1,17/10/18,19:44,116070.0000000,116070.0000000,116010.0000000,116030.0000000,616
SPFB.RTS-12.18,1,17/10/18,19:45,116030.0000000,116040.0000000,115970.0000000,115970.0000000,556
SPFB.RTS-12.18,1,17/10/18,19:46,115990.0000000,116060.0000000,115990.0000000,116020.0000000,408
SPFB.RTS-12.18,1,17/10/18,19:47,116020.0000000,116030.0000000,116000.0000000,116000.0000000,353
SPFB.RTS-12.18,1,17/10/18,19:48,116010.0000000,116010.0000000,115920.0000000,115930.0000000,822
SPFB.RTS-12.18,1,17/10/18,19:49,115940.0000000,115950.0000000,115870.0000000,115870.0000000,601
SPFB.RTS-12.18,1,17/10/18,19:50,115870.0000000,115910.0000000,115870.0000000,115890.0000000,342
SPFB.RTS-12.18,1,17/10/18,19:51,115900.0000000,115960.0000000,115890.0000000,115950.0000000,458
SPFB.RTS-12.18,1,17/10/18,19:52,115940.0000000,115950.0000000,115900.0000000,115910.0000000,221
SPFB.RTS-12.18,1,17/10/18,19:53,115900.0000000,115960.0000000,115870.0000000,115950.0000000,402
SPFB.RTS-12.18,1,17/10/18,19:54,115960.0000000,115970.0000000,115920.0000000,115950.0000000,200
SPFB.RTS-12.18,1,17/10/18,19:55,115950.0000000,116010.0000000,115940.0000000,115990.0000000,219
SPFB.RTS-12.18,1,17/10/18,19:56,115980.0000000,116020.0000000,115960.0000000,115980.0000000,215
SPFB.RTS-12.18,1,17/10/18,19:57,115990.0000000,116050.0000000,115960.0000000,116040.0000000,269
SPFB.RTS-12.18,1,17/10/18,19:58,116010.0000000,116110.0000000,116010.0000000,116070.0000000,553
SPFB.RTS-12.18,1,17/10/18,19:59,116060.0000000,116070.0000000,116010.0000000,116020.0000000,265
SPFB.RTS-12.18,1,17/10/18,20:00,116030.0000000,116060.0000000,116010.0000000,116030.0000000,171
SPFB.RTS-12.18,1,17/10/18,20:01,116040.0000000,116060.0000000,116010.0000000,116010.0000000,220
SPFB.RTS-12.18,1,17/10/18,20:02,116020.0000000,116100.0000000,116020.0000000,116070.0000000,212
SPFB.RTS-12.18,1,17/10/18,20:03,116080.0000000,116090.0000000,116050.0000000,116060.0000000,122
SPFB.RTS-12.18,1,17/10/18,20:04,116060.0000000,116070.0000000,116040.0000000,116050.0000000,110
